,_id,trial_start_time,trial_finish_time,condition,stimulus,response,trial_num,block_str,tower_id,tower_A_tall_id,tower_A_wide_id,tower_B_tall_id,tower_B_wide_id,tower_id_tall,composite_id,trial_type,trial_index,time_elapsed,internal_node_id,experimentName,iterationName,workerID,gameID,studyLocation,datatype,timeAbsolute,timeRelative,blocks,discreteWorld,eventType,endReason,relative_time,rep,n_resets,absolute_time,total_recall_time,submitted_towers,concatenated_towers,n_towers
10,641ceb6c6e17e9023eee612a,1679616759698.0,,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",,1,0000000000000000111100000101000001010000011100000101000011010000,talls_118_121,tall_118,wide_010,tall_121,wide_022,talls_118_121,talls_118_121,block-tower-building-undo,3,238278,0.0-3.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,57be300e7eaea600014d2e4b,9970-6be1aa71-8611-4d8e-bc74-4f05a2108d97,Prolific,trial_end,1679616876981.0,235760.0,"[{'x': 3, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 1, 'height': 2}, {'x': 5, 'y': 5, 'width': 2, 'height': 1}, {'x': 3, 'y': 5, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",trial_end,perfect-reconstruction-translation,117285.0,0.0,3.0,,,,,
11,641ceb7c6e17e9023eee6133,1679616881598.0,1679616896614.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",,2,0000000000000000110100000101000001110000111100000101000001010000,talls_121_101,tall_121,wide_022,tall_101,wide_018,talls_121_101,talls_121_101,block-tower-viewing,4,254900,0.0-4.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,57be300e7eaea600014d2e4b,9970-6be1aa71-8611-4d8e-bc74-4f05a2108d97,Prolific,trial_end,,,,,,,,,,,,,,
12,641ceb7e6e17e9023eee6134,1679616880364.0,1679616895426.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",,1,0000000000000000101000001010000011110000100100001001000011110000,talls_114_111,tall_114,wide_013,tall_111,wide_014,talls_114_111,talls_114_111,block-tower-viewing,3,68077,0.0-3.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,63ed00457ed1419748312833,6111-3e3da43a-eab6-43b3-90d2-9a27133cd93b,Prolific,trial_end,,,,,,,,,,,,,,
13,641ceb8d6e17e9023eee6144,1679616898218.0,1679616913231.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",,3,0000000000000000101000001010000011110000100100001001000011110000,talls_114_111,tall_114,wide_013,tall_111,wide_014,talls_114_111,talls_114_111,block-tower-viewing,5,271518,0.0-5.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,57be300e7eaea600014d2e4b,9970-6be1aa71-8611-4d8e-bc74-4f05a2108d97,Prolific,trial_end,,,,,,,,,,,,,,
14,641ceb8f6e17e9023eee6147,1679616897032.0,1679616912036.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",,2,0000000000000000010100000101000011110000011000000110000011110000,talls_097_100,tall_097,wide_008,tall_100,wide_006,talls_097_100,talls_097_100,block-tower-viewing,4,84686,0.0-4.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,63ed00457ed1419748312833,6111-3e3da43a-eab6-43b3-90d2-9a27133cd93b,Prolific,trial_end,,,,,,,,,,,,,,
15,641ceba16e17e9023eee6158,1679616865564.0,,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",,3,0000000000000000101100001010000011100000011100000110000011100000,talls_111_127,tall_111,wide_011,tall_127,wide_015,talls_111_127,talls_111_127,block-tower-building-undo,5,152996,0.0-5.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,5ee15a640c2ad1180fd1df83,5916-68d40390-5744-434c-a5cf-b2b89168edfd,Prolific,trial_end,1679616925900.0,149567.0,"[{'x': 4, 'y': 0, 'width': 2, 'height': 1}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 2, 'width': 2, 'height': 1}, {'x': 6, 'y': 3, 'width': 1, 'height': 2}, {'x': 6, 'y': 5, 'width': 2, 'height': 1}, {'x': 4, 'y': 3, 'width': 2, 'height': 1}, {'x': 4, 'y': 4, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, False, False, False, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",trial_end,perfect-reconstruction-translation,60337.0,0.0,0.0,,,,,
16,641cebb16e17e9023eee616c,1679616930510.0,1679616945516.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",,4,0000000000000000010100000101000011110000100100001001000011110000,talls_100_097,tall_100,wide_013,tall_097,wide_006,talls_100_097,talls_100_097,block-tower-viewing,6,169610,0.0-6.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,5ee15a640c2ad1180fd1df83,5916-68d40390-5744-434c-a5cf-b2b89168edfd,Prolific,trial_end,,,,,,,,,,,,,,
17,641cebbf6e17e9023eee617e,1679616825255.0,,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",,3,0000000000000000010100000101000011110000100100001001000011110000,talls_100_097,tall_100,wide_013,tall_097,wide_006,talls_100_097,talls_100_097,block-tower-building-undo,5,247376,0.0-5.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,628bef28fbe03c493fe63f57,7084-47ebb01e-9495-4bd0-a79d-1158dab10935,Prolific,trial_end,1679616955607.0,244083.0,"[{'x': 4, 'y': 0, 'width': 2, 'height': 1}, {'x': 6, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 1, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 4, 'y': 3, 'width': 2, 'height': 1}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 1, 'height': 2}, {'x': 7, 'y': 4, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, True, True, False, False, False, True, True, True, True], [False, True, True, False, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",trial_end,perfect-reconstruction-translation,130353.0,0.0,0.0,,,,,
18,641cebcf6e17e9023eee618e,1679616947126.0,,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",,5,0000000000000000111000000110000001110000011000000110000011110000,talls_118_114,tall_118,wide_008,tall_114,wide_019,talls_118_114,talls_118_114,block-tower-building-undo,7,198943,0.0-7.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,5ee15a640c2ad1180fd1df83,5916-68d40390-5744-434c-a5cf-b2b89168edfd,Prolific,trial_end,1679616971844.0,195511.0,"[{'x': 4, 'y': 0, 'width': 2, 'height': 1}, {'x': 6, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 3, 'width': 1, 'height': 2}, {'x': 6, 'y': 4, 'width': 1, 'height': 2}, {'x': 4, 'y': 5, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",trial_end,perfect-reconstruction-translation,24719.0,0.0,0.0,,,,,
19,641cebd06e17e9023eee6190,1679616960226.0,1679616975239.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",,4,0000000000000000011100000101000011010000010100000101000011110000,talls_097_118,tall_097,wide_006,tall_118,wide_010,talls_097_118,talls_097_118,block-tower-viewing,6,263994,0.0-6.0,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,628bef28fbe03c493fe63f57,7084-47ebb01e-9495-4bd0-a79d-1158dab10935,Prolific,trial_end,,,,,,,,,,,,,,
