,_id,iterationName,workerId,hitID,aID,gameID,randID,timeRelative,timeAbsolute,trialNum,score,points,numTrials,numTargets,prePostSetSize,numRepetitions,practiceDuration,buildDuration,timeThresholdYellow,timeThresholdRed,discreteEnvHeight,discreteEnvWidth,browser,browserVersion,os,comments,age,strategies,sex,inputDevice,difficulty,fun,dataType,eventType,buggy
10,5e2a16ee280c353fe062f617,Exp2Pilot3,AMV1E7FFPVAW4,3H6W48L9F43ZC5GIUO5SL88GELJPWM,3LEIZ60CDKDL1X3AEOY4N6X4WF3Z91,4611-415301bd-3cd2-4751-9911-e530d1bce758,n1qi47il4yrokpasces4c,2621154.5350000085,1579816689803.0,,0.265,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,I was not able to reset,39,no,Female,Mouse,7,6,survey_data,survey_data,False
11,5e2a175f280c353fe062f65d,Exp2Pilot3,A3CWYWKQXX4RIZ,3SU800BH8667KDSSZ15G3PDTY1UUQJ,3ZGVPD4G6UV4LCCOCU3LE6YGQM7TZW,9153-0ba62326-2435-45d8-962d-97de391c7fc4,uc1w7xum5sjstc47wga6m,1766274.4749999982,1579816799342.0,,0.555,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,Everything appeared to run smoothly.,49,"Tried to use as few blocks as possible (so I used bigger blocks first), but that led to many problems in the end.",Male,Mouse,4,6,survey_data,survey_data,False
12,5e2a189a280c353fe062f6ed,Exp2Pilot3,A3FT3XPTOWHJMY,3SU800BH8667KDSSZ15G3PDTY1UUQJ,3EJJQNKU9SJ5ECZ22JSJEKTT6BSRHQ,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,dthu791cfloym1mgk8b6lo,2508448.29,1579817115395.0,,0.01,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"I found the physics really strange. Sometimes it felt like the blocks would fall, but then they didn't. Othertimes the blocks fell when I tried to keep them safe",31,"I tried my very best to follow the picture, but a lot of times I'd choose the wrong block to make the picture work which just made me shake my head at myself.",Female,Trackpad,6,7,survey_data,survey_data,False
13,5e2a1b5a280c353fe062f7c6,Exp2Pilot3,A1CY7IOJ9YH136,3H6W48L9F43ZC5GIUO5SL88GELJPWM,3T111IHZ5F4CZ6HJ474R13V5NYLR91,6790-c17728a7-7127-4573-b291-0128340c8c92,104ow3nhfgk9hqlivh8ow4q,2436461.0,1579817818066.0,,0.36500000000000005,0,24,8,4,2,600,60,30000,15000,13,18,Firefox,72,Windows,Interesting and very enjoyable!,50,I tried to gauge how many spaces were empty and work around it.,Female,Mouse,4,7,survey_data,survey_data,False
14,5e2a200a280c353fe062f932,Exp2Pilot3,A1X84T4EFW04GZ,3SU800BH8667KDSSZ15G3PDTY1UUQJ,3E7TUJ2EGD0IYWYEM697WEE18XU9DD,9242-61cee60a-233f-42d0-b588-c8ba6453d564,h3l1cutakq7mis3jcufw6,3523073.175000001,1579819018039.0,,0.44000000000000006,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Linux,,27,n/a,Male,Mouse,1,7,survey_data,survey_data,False
15,5e2a2fed280c353fe0630414,Exp2Pilot3,A3G16WWK0QUQ80,3UEDKCTP9V4JBZI19OS8XBN0RK57K2,33C7UALJVMCOSWZS1LJYVGIHZUF813,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,mqyj2chrybdkwp70zf0w5a,1384303.9700000081,1579823125866.0,,1.0150000000000003,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,Very easy and somewhat fun,20,Not really. I just winged it,Male,Mouse,2,4,survey_data,survey_data,False
16,5e2a3156280c353fe0630871,Exp2Pilot3,A314ERJIHRSDY7,3SBX2M1TKD183FYDKVEYQLFZZO74Q7,30LB5CDZNDO353FXESFBUVWBTBG0ZX,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,xhork6tuodid387inxbll,1743517.3999999997,1579823445490.0,,0.52,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,good feel very happy,19,,Female,Mouse,5,7,survey_data,survey_data,False
17,5e2a3233280c353fe0630b99,Exp2Pilot3,A3LXD82BMSRT2F,3W1K7D6QSBV126KDM67YPSX9EJ9BZE,3907X2AHF1JGN9G566LNMLNCGAT2PY,4889-4e19ed70-4376-476c-857e-028e0af87a64,lv8x47luitsonxf8lvcmqd,1954740.9999999218,1579823664440.0,,0.0,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,good game very interesting,28,no,Male,Mouse,6,7,survey_data,survey_data,False
18,5e2a3263280c353fe0630c2a,Exp2Pilot3,A2HHWFGVV9UUC5,3SBX2M1TKD183FYDKVEYQLFZZO74Q7,3YDGXNSEO085KVWBO320TEPKBEP84G,0652-88ebf36e-0780-4434-a9c7-969af27c2636,y5uowwkag2l7fodeg9kah3,1948422.4699999904,1579823715115.0,,0.02,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"This task was a bit difficult, but I made it through.",25,I tried to count the individual boxes to make sure I used the correct number of blocks.,Female,Mouse,7,1,survey_data,survey_data,False
19,5e2a3288280c353fe0630cb0,Exp2Pilot3,A7O82NXM2PI12,3UEDKCTP9V4JBZI19OS8XBN0RK57K2,3IUZPWIU1PL1OYHW7Y5MEBH2Q7IKWX,8397-be124375-c065-4d32-b13f-3c684ac930ea,wkk58m5sgx9dul03jnxam,1829925.4649999929,1579823749601.0,,0.04,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,,40,no,Male,Mouse,6,5,survey_data,survey_data,False
20,5e2a331a280c353fe0630df7,Exp2Pilot3,ANGJ99ZU0TTGO,3UEDKCTP9V4JBZI19OS8XBN0RK57K2,3VNL7UK1XGXYGVLOBI9EBEIYEHJFT0,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,lf66c2iemzr795p6lc7im,2196490.4050000003,1579823898653.0,,0.0,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,80,Windows,very difficult task time is not enough but very nice,27,very nice game but time is not enough every task ,Female,Mouse,7,1,survey_data,survey_data,False
21,5e2a339a280c353fe0630f53,Exp2Pilot3,A2EA2PN47ZWILX,3UEDKCTP9V4JBZI19OS8XBN0RK57K2,3Q8GYXHFEQGPSHQOJK1F0SRH1155CO,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,c8awf0xd8ad7dh2ghwerte,1891412.1999999916,1579824026882.0,,0.325,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"No issues at all, just wish I were better at it!",43,I used the red line to gauge where to put things so I could attempt to emulate what the shadow projected.,Female,Mouse,6,7,survey_data,survey_data,False
22,5e2a3452280c353fe063113a,Exp2Pilot3,A5NHP0N1XC09K,3SBX2M1TKD183FYDKVEYQLFZZO74Q7,3P4RDNWND6KOCJR90W1VC58HW7KIJP,4115-fd198403-2337-4ad4-9b98-3841e429e43e,soltuugxtgp2kmrrlwdia,1939857.0999999975,1579824210751.0,,0.09999999999999999,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Linux,,55,no,Male,Trackpad,6,2,survey_data,survey_data,False
23,5e2a348c280c353fe06311aa,Exp2Pilot3,A1F669OTXWIJW0,3SBX2M1TKD183FYDKVEYQLFZZO74Q7,3C2NJ6JBKBVGKO4SQR8VIWIHGVS2N2,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,9m8s5dv5m5ruqbjf2dnxu,2152134.8000000017,1579824267988.0,,0.345,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Mac,There were no issues. It was a fun game. ,30,I used the red line as a starting point to see where to place the shapes.,Female,Trackpad,5,6,survey_data,survey_data,False
24,5e2a350a280c353fe0631289,Exp2Pilot3,AT468RB7BWBQW,3UEDKCTP9V4JBZI19OS8XBN0RK57K2,3U088ZLJVL7ZB8AS35V4VR2TC9C0W7,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,twk0zrekw7mlb59wsyfcoc,1705055.684999912,1579824394258.0,,0.5349999999999999,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,it was a very fun hit!,30,I tried to build one level at a time.,Male,Mouse,6,7,survey_data,survey_data,False
25,5e2a3523280c353fe06312aa,Exp2Pilot3,A3V57BKH58EUIY,3SBX2M1TKD183FYDKVEYQLFZZO74Q7,31IBVUNM9TDDTNPDGD9TCW6JB2ZFVG,9972-0695b95b-896a-4ade-9999-92ab0fe4584a,0ix9sw2j0ty3srza5e0ju7,1522798.2149999589,1579824429273.0,,0.8900000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,That was a fun task,36,No- I love puzzles and I was just very excited to do the puzzles,Female,Trackpad,4,7,survey_data,survey_data,False
26,5e2a3536280c353fe06312b0,Exp2Pilot3,AEF74ZYJTTEIA,3W1K7D6QSBV126KDM67YPSX9EJ9BZE,3R6BYFZZP8Q5XCU8GSAB0H34RD7FXJ,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,zq9a1r8q8ufxqh1ko0tmpa,2464731.704999998,1579824475263.0,,1.0350000000000004,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,75,Windows,,41,No,Male,Trackpad,5,6,survey_data,survey_data,False
27,5e2a380a280c353fe06314b0,Exp2Pilot3,AVT79B8F5O9LI,3UEDKCTP9V4JBZI19OS8XBN0RK57K2,39LOEL67OTJK2ZD7OPXHJ9XEXET83V,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,t9hv67dqx1wpt9wyrqk2,1752763.1249999395,1579825165010.0,,0.30500000000000005,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,Very tough!!,27,Just trying to learn as I went,Female,Mouse,6,5,survey_data,survey_data,False
28,5e2a385d280c353fe06314c2,Exp2Pilot3,A1YFVXP4A1CXSF,3UEDKCTP9V4JBZI19OS8XBN0RK57K2,3YOH7BII0ALO99HRHO0QS9YOJYGKVN,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,kkvt3792skbxm7kdfzn78m,1799320.9999999963,1579825244841.0,,0.18000000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,,39,,Female,Mouse,7,7,survey_data,survey_data,False
29,5e2b3308280c353fe063263b,Exp2Pilot3,A2GLSQQQE9UZA6,307L9TDWJY62IM2H4PHYCMSOGD0N3U,3PWWM24LHTCVHHHOKPJC0ZSMR2F284,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,wfrhw0n6iq877fi3dy86i2,1509896.5249999892,1579889412238.0,,1.0150000000000003,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"That was actually really fun. It was annoying when I clicked on the wrong block and couldn't return it to replace it for another block, but fun regardless. ",32,"I used the tick mark in the middle to know where to start, and tried to use as few blocks as possible. ",Female,Mouse,4,7,survey_data,survey_data,False
30,5e2b33a9280c353fe063289d,Exp2Pilot3,A2LAMCJLVCRQ4T,3YCT0L9OMMN623NWU4IZKU008TZSNR,3NAPMVF0ZXTRH3C5AKR6MZWRGI927H,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,i7c35isysot3t6dtacl5b,1664646.0,1579889579020.0,,0.7600000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Firefox,72,Windows,I thought it was fun apart from the periods of waiting for the round to pass. This just equals a huge amount of wasted time and was a big annoyance. A button to progress when you feel you've done all you can would be the preferred method.,32,No real strategy apart from using any gaps in the shape to measure out how wide or tall the structure needed to be.,Female,Mouse,5,6,survey_data,survey_data,False
31,5e2b33f7280c353fe06329b4,Exp2Pilot3,A1M682B2WUSYJP,3YCT0L9OMMN623NWU4IZKU008TZSNR,3IGI0VL648YURVTXDP6SP9LKH2AONK,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,tqngqi4ahyrhf9v1ujwjae,1294091.4999999804,1579889795807.0,,0.9950000000000004,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"Honestly, that was rough. The hourly is....not great. Not being able to delete bricks really screwed me over on a couple of trials as well.

All in all an okay hit, but I definitely wouldn't do it again.",33,"Stacking fat stacks of bricks. 

Besides that, no.",Male,Mouse,5,1,survey_data,survey_data,False
32,5e2b3406280c353fe06329d8,Exp2Pilot3,A2GA29WTMFW2W,3YCT0L9OMMN623NWU4IZKU008TZSNR,3LBXNTKX0S9WW23VD6AJQLHTOHYX9Z,0443-fd078367-c19d-495d-84d5-3519a281435d,35c6vepbcch7r2t4gqq5cc,1612051.034999997,1579889626957.0,,0.6400000000000001,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,Fun and interactive.,39,"I start out using the red line and build my foundation, then move my way up.",Male,Mouse,2,5,survey_data,survey_data,False
33,5e2b348c280c353fe0632b51,Exp2Pilot3,A2196WCNDZULFS,3YCT0L9OMMN623NWU4IZKU008TZSNR,3HYA4D452SX4WWRBS3PIAR98E6SF2Y,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,vyd8wc5wsbnz4m5o7hhd,1851041.5950000752,1579889804210.0,,0.325,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"It was fun, but very hard for me.",39,I just tried my best.,Female,Mouse,7,6,survey_data,survey_data,False
34,5e2b34d2280c353fe0632bbf,Exp2Pilot3,A2MCG5W6LHSRG9,307L9TDWJY62IM2H4PHYCMSOGD0N3U,3LRLIPTPERN4HLET6T9UWMKBYQ1AK2,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,uxgislxyr7o88lrfbtfx6p,1889924.725000048,1579889875963.0,,0.7850000000000003,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,It was fun. Only issue was it was easy to miss click somtimes,35,i think i tried to go too fast and ended up making mistakes. So i went for speed which didn't work out too well.,Male,Mouse,4,6,survey_data,survey_data,False
35,5e2b34df280c353fe0632bd7,Exp2Pilot3,A1TMZLYXQAK8Q0,307L9TDWJY62IM2H4PHYCMSOGD0N3U,32SVAV9L3GNYLN6MLNHVF039N4FA3R,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,wzvk5xpo7wdh5ve8pc2aht,1966885.0000000093,1579889888160.0,,0.33,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"No issues, just a little frustrated at my lack of success.  Wish the time constraint didn't make me panic as much.",44,I just tried to start from the bottom and try to foresee problems up ahead where things would fall if I didn't use the right pieces to begin with.  With a little more time and the ability to remove pieces I think I could have done ok but of course that is not what you were looking at I'm sure.,Male,Trackpad,6,6,survey_data,survey_data,False
36,5e2b3505280c353fe0632c18,Exp2Pilot3,A1OVGCI9KUL4MI,307L9TDWJY62IM2H4PHYCMSOGD0N3U,3AAPLD8UCDVIURCU68XEEZUBUYIHTQ,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,o7uva968upjwyjfjfnf7,1761111.4199999864,1579889923939.0,,0.8400000000000003,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,it was fun to do. i didnt notice any issues with the task.,39,not really I just tried to picture how the shapes would fit together in my mind while i worked on the task.,Male,Mouse,5,7,survey_data,survey_data,False
37,5e2b3558280c353fe0632cb8,Exp2Pilot3,A2LF84L3K71GR2,3YCT0L9OMMN623NWU4IZKU008TZSNR,3BDCF01OGY8GX9UE7ZZBE8FXQH9LYQ,5658-a87bad40-6533-48cc-be97-3576ffc5a243,fssirrzfs0uww3494y614c,1929990.0200000266,1579890008789.0,,0.6850000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,I thought it was challenging but also fun.,36,no,Female,Trackpad,6,7,survey_data,survey_data,False
38,5e2b35a6280c353fe0632d16,Exp2Pilot3,AQOXSP4W3ITSW,307L9TDWJY62IM2H4PHYCMSOGD0N3U,3CFVK00FWMZEEPK81G4JVHV4R7GL6Q,8393-20a088d6-1640-4144-9c9b-1a4de630af05,kacydhyh18j02u1kjg79l,1991789.3549999862,1579890086563.0,,0.0,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,It was fun .. Having to scroll back and forth was kind of a pain.. But  fun! ,50,"Noting where the "" window was in relation to the red mark",Male,Mouse,5,7,survey_data,survey_data,False
39,5e2b35a9280c353fe0632d19,Exp2Pilot3,AG9LWKO86TNHG,307L9TDWJY62IM2H4PHYCMSOGD0N3U,3SNVL38CI56SA0BRQ75L2HAZYTMKCE,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,f842duajzqrcqcrvlx3fiv,2181382.160000001,1579890086347.0,,0.0,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,DIFFICULT,48,NO,Female,Trackpad,7,6,survey_data,survey_data,False
40,5e2b3888280c353fe06330a7,Exp2Pilot3,A2UCTX06NM6Y02,3N3WJQXELS4N943DOCNEGKJ7540L2F,3HPZF4IVNN7NU508UM6CBPPAW8VCY1,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,ya6ksp4wgbsmydhv8n218a,1886546.4249999495,1579890824128.0,,0.325,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Mac,It was fun!,32,I tried to match things up at the bottom to get the foundation right and then do whatever side was easiest and use that to direct the other side. I also tried to get as much blocks right as I could even if I placed something wrong esp using the big blocks,Female,Trackpad,4,6,survey_data,survey_data,False
41,5e2b3907280c353fe0633121,Exp2Pilot3,AFIK3VBMMX6G6,3YCT0L9OMMN623NWU4IZKU008TZSNR,3QY5DC2MXSYDG80DBNZOGA40XXCUFW,9249-ae94c595-416c-447d-bfb6-529a4944bb02,9bggvxdb3rbu22b8kzysv,1515517.464999997,1579890951299.0,,0.7000000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Linux,no issues,36,use smaller squares as a precaution,Male,Mouse,4,7,survey_data,survey_data,False
42,5e2b3963280c353fe0633159,Exp2Pilot3,A3LI18V0QQ34YK,3YCT0L9OMMN623NWU4IZKU008TZSNR,35L9RVQFCPWXU4RJ6DNOJVGDDCPHUH,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,ylbckfb9bk7181d911ha,2147919.999999998,1579891042573.0,,0.22000000000000003,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,good very interesting,36,no,Female,Mouse,5,6,survey_data,survey_data,False
43,5e2b3a4f280c353fe063318f,Exp2Pilot3,AILDNTO2TWB4A,3YCT0L9OMMN623NWU4IZKU008TZSNR,3S06PH7KSSI09RVJITUEH8WIANYD14,8443-39606760-f554-4047-bbe2-fba6c5d88180,09vipub56jo7r21zs60ghc,1638940.9600000018,1579891281722.0,,0.7050000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,It was very different and turned out to be a lot of fun,29,Not really. I just tried to visualize the assembled piece as the individual building blocks.,Male,Mouse,5,7,survey_data,survey_data,False
44,5e2b6339280c353fe0633906,Exp2Pilot3,A3K0E7TSPX25GH,3TZ0XG8CBUY3UH4TFWTPL25FRBC98C,3LKC68YZ3BHKEP2B5QXFLSYBAEQOWN,6343-797881cb-787b-456a-9a09-18fcdd882240,ho1i5aihjvp4zqszigip7r,1732787.8249999995,1579901754649.0,,0.20500000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,No issues.  Grid lines on the pattern would make it a lot easier.,44,,Male,Mouse,6,6,survey_data,survey_data,False
45,5e2b6460280c353fe0633a95,Exp2Pilot3,AEQ8K4HBO323D,3TZ0XG8CBUY3UH4TFWTPL25FRBC98C,3R2UR8A0IBUZ3P71FVT1NBCIJGWOXG,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,ttyp2cs4raf7rf41b3vle,1680329.7299999977,1579902048640.0,,0.8150000000000002,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,"Fun game, a little laggy.",43,Count the number of lines and use the red line as guide.,Male,Mouse,4,5,survey_data,survey_data,False
46,5e2b64f8280c353fe0633b34,Exp2Pilot3,A3MLUEOP3CCLXL,3TZ0XG8CBUY3UH4TFWTPL25FRBC98C,3LKC68YZ3BHKEP2B5QXFLSYBAEQWOV,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,ir7tglpnamc2n0nn2aurh,1917700.0499999993,1579902198400.0,,0.32999999999999996,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Windows,It was very challenging!,31,I just tried my best,Female,Mouse,7,7,survey_data,survey_data,False
47,5e2b657f280c353fe0633b70,Exp2Pilot3,A39MKVROUZ1UWR,3TZ0XG8CBUY3UH4TFWTPL25FRBC98C,3TR2532VIQ88JZW8YVS6F2ICNIO6JM,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,a6k1k2xadia2s6da7syx5r,1991717.6299999992,1579902334967.0,,0.305,0,24,8,4,2,600,60,30000,15000,13,18,Chrome,79,Mac,"It was fun but very challenging, I would definitely do this again though!",32,Just tried to use the reference as best as possible including the reference point to duplicate it.,Female,Mouse,6,7,survey_data,survey_data,False
48,5e2b65fe280c353fe0633b7a,Exp2Pilot3,A2QTSQ26FID1FK,3TZ0XG8CBUY3UH4TFWTPL25FRBC98C,3IJXV6UZ1YX5A7AM81A4EWU86QCRIS,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,sh5nv2y13y0x818l0ye7t,2185325.0,1579902462962.0,,0.31999999999999995,0,24,8,4,2,600,60,30000,15000,13,18,Firefox,72,Windows,That was fun and challenging!,32,I was just trying to steady myself and imagine the pattern in my head before I moved on. ,Female,Mouse,4,7,survey_data,survey_data,False
49,5e2f0615280c353fe0633e9a,Exp2Pilot3,A1H3IOEYN0VNB2,3R868ACW4SQXTNSO2SZCQ3O6UYPGZS,3DY46V3X3QW4TWH94AE7MML79SW559,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,kqevnf4l7qmvq5u5a1p7g,1361069.0,1580140053672.0,,1.0800000000000003,0,24,8,4,2,600,60,30000,15000,13,18,Firefox,72,Linux,It would have been nice to know a block needed more than 50% support to stay up.,35,copy the tower,Male,Mouse,3,6,survey_data,survey_data,False
